Time,TAIEX,Non-Finance Sub-index,Non-Electronics Sub-index,Non-Finance Non-Electronics Sub-Index,Cement,Food,Plastic,Textile,Electric Machinery,Electrical and Cable,"Chemical, Biotechnology, and Medical Care",Chemical,Biotechnology and Medical Care,Glass and Ceramic,Paper and Pulp,Iron and Steel,Rubber,Automobile,Electronics,Semiconductor,Computer and Peripheral Equipment,Optoelectronic,Communications and Internet,Electronic Parts/Components,Electronic Products Distribution,Information Service,Other Electronic,Building Material and Construction,Shipping and Transportation,Tourism,Finance and Insurance,Department Stores,"Oil, Gas and Electricity",Other
11:49:25 AM,17549.12,"15,009.41","20,527.95","16,817.60",193.91,"1,870.73",291.96,595.17,235.4,87.47,123.9,153.93,66.91,65.26,386.98,187.28,279.65,321.41,815.16,402.79,140.95,38.27,137,189.02,205.97,130.59,98.51,379.48,265.3,96.17,"1,884.35",311.39,122.91,388.46
11:49:30 AM,17559.78,"15,019.68","20,528.38","16,817.53",193.91,"1,870.73",291.96,595.17,235.36,87.47,123.89,153.92,66.91,65.26,386.98,187.28,279.83,321.41,815.97,403.29,140.94,38.27,137,188.99,205.97,130.59,98.83,379.51,265.3,96.17,"1,884.49",311.39,122.91,388.42
11:49:35 AM,17561,"15,020.56","20,529.58","16,817.85",193.91,"1,870.73",291.96,595.17,235.4,87.46,123.9,153.92,66.93,65.26,386.98,187.3,279.83,321.41,816.03,403.31,140.95,38.27,136.99,189.05,206,130.59,98.83,379.51,265.3,96.17,"1,884.77",311.39,122.91,388.42
11:49:40 AM,17560.61,"15,020.47","20,529.36","16,818.63",193.91,"1,870.73",291.96,595.17,235.4,87.46,123.9,153.91,66.93,65.26,386.98,187.41,279.83,321.41,816.01,403.32,140.89,38.26,136.99,189.05,206,130.57,98.83,379.47,265.3,96.17,"1,884.51",311.39,122.91,388.43
11:49:45 AM,17551.88,"15,011.98","20,529.53","16,819.00",193.91,"1,870.73",291.96,595.17,235.38,87.46,123.9,153.91,66.92,65.26,386.98,187.43,279.87,321.39,815.33,402.8,140.89,38.26,136.99,189.05,206,130.57,98.83,379.47,265.34,96.17,"1,884.47",311.39,122.91,388.43
11:49:50 AM,17550.41,"15,010.27","20,529.36","16,817.81",193.91,"1,870.84",291.93,595.18,235.38,87.46,123.9,153.92,66.93,65.26,386.98,187.3,279.87,321.39,815.23,402.78,140.93,38.26,136.73,189.05,206,130.57,98.83,379.47,265.33,96.17,"1,884.71",311.39,122.91,388.43
11:49:55 AM,17547.93,"15,007.92","20,528.94","16,817.57",193.91,"1,870.84",291.93,595.18,235.38,87.46,123.91,153.94,66.93,65.26,387.12,187.29,279.87,321.39,815.05,402.77,140.93,38.26,136.73,189.05,206,130.57,98.52,379.47,265.3,96.17,"1,884.65",311.39,122.91,388.43
11:50:00 AM,17560.17,"15,019.91","20,529.12","16,817.91",193.91,"1,870.91",291.93,595.18,235.38,87.48,123.91,153.93,66.93,65.26,387.12,187.29,279.87,321.38,815.98,403.28,140.93,38.26,136.99,189.07,206,130.57,98.83,379.51,265.3,96.17,"1,884.62",311.39,122.91,388.47
11:50:05 AM,17558.82,"15,017.87","20,533.13","16,820.06",193.91,"1,870.91",291.93,595.18,235.38,87.46,123.92,153.95,66.93,65.26,387.12,187.3,279.73,321.38,815.77,403.24,140.93,38.26,136.99,189.1,205.97,130.57,98.52,379.51,265.53,96.11,"1,885.26",311.39,122.91,388.47
11:50:10 AM,17558.32,"15,017.40","20,530.76","16,817.29",193.85,"1,870.91",291.93,595.35,235.38,87.46,123.93,153.95,66.95,65.26,387.12,187.3,279.87,321.38,815.8,403.24,140.92,38.26,137.01,189.15,206,130.57,98.52,379.47,265.23,96.17,"1,885.24",311.39,122.91,388.47
11:50:15 AM,17550.37,"15,010.42","20,530.96","16,820.43",193.85,"1,870.91",292.16,595.36,235.38,87.46,123.93,153.95,66.95,65.26,387.12,187.31,279.87,321.38,815.18,402.78,140.91,38.25,136.99,189.15,206,130.57,98.52,379.48,265.33,96.17,"1,884.54",311.39,122.91,388.47
11:50:20 AM,17561.09,"15,020.48","20,529.28","16,816.88",193.85,"1,870.84",292.14,595.36,235.32,87.48,123.93,153.95,66.95,65.26,387.12,187.31,279.83,321.36,816.05,403.31,140.93,38.25,136.98,189.15,206,130.57,98.83,379.48,265.02,96.17,"1,884.91",311.39,122.91,388.48
11:50:25 AM,17550.32,"15,010.28","20,528.35","16,816.95",193.85,"1,870.84",292.04,595.42,235.41,87.48,123.92,153.96,66.93,65.26,387.12,187.29,279.83,321.35,815.25,402.82,140.96,38.25,136.99,189.15,206,130.57,98.52,379.39,265.03,96.17,"1,884.63",311.39,122.91,388.63
11:50:30 AM,17558.63,"15,018.64","20,528.35","16,817.82",193.85,"1,870.84",292.04,595.42,235.41,87.5,123.92,153.96,66.93,65.15,387.12,187.4,279.83,321.35,815.88,403.32,140.94,38.25,136.99,189.15,206,130.57,98.51,379.43,265.03,96.14,"1,884.42",311.39,122.91,388.66
11:50:35 AM,17550.2,"15,009.92","20,528.82","16,816.62",193.86,"1,870.84",291.95,595.42,235.4,87.49,123.94,153.96,66.95,65.15,387.12,187.39,279.68,321.35,815.22,402.83,140.94,38.26,136.99,189.04,206,130.57,98.51,379.43,265,96.14,"1,884.84",311.39,122.91,388.64
11:50:40 AM,17549.79,"15,009.57","20,529.09","16,817.11",193.86,"1,870.84",292.06,595.46,235.43,87.49,123.94,153.96,66.95,65.15,387.12,187.3,279.83,321.35,815.19,402.79,140.96,38.27,136.99,189.05,206,130.57,98.51,379.47,265,96.09,"1,884.80",311.39,122.91,388.64
11:50:45 AM,17549.03,"15,009.49","20,527.09","16,817.13",193.86,"1,870.84",292.06,595.46,235.43,87.49,123.94,153.96,66.95,65.15,387.12,187.3,279.83,321.35,815.18,402.78,140.96,38.27,136.99,189.05,206,130.57,98.51,379.47,265,96.09,"1,884.22",311.39,122.91,388.64
11:50:50 AM,17550.06,"15,010.68","20,526.73","16,817.37",193.86,"1,870.84",292.09,595.45,235.43,87.49,123.93,153.94,66.95,65.15,387.12,187.29,279.83,321.35,815.27,402.76,140.94,38.27,136.99,188.95,206,130.57,98.83,379.49,265,96.09,"1,884.05",311.39,122.91,388.66
11:50:55 AM,17549.28,"15,009.98","20,529.12","16,820.45",193.86,"1,870.84",292.15,595.45,235.4,87.49,123.94,153.96,66.95,65.15,387.3,187.27,279.83,321.35,815.15,402.8,140.92,38.26,136.99,188.98,206,130.57,98.51,379.49,265.28,96.09,"1,884.00",311.39,122.91,388.66
11:51:00 AM,17549,"15,009.21","20,530.44","16,820.27",193.75,"1,870.84",292.15,595.53,235.4,87.5,123.94,153.96,66.95,65.15,387.3,187.27,279.79,321.35,815.09,402.82,140.9,38.26,136.74,189.02,206,130.57,98.51,379.49,265.31,96.09,"1,884.43",311.39,122.91,388.61
11:51:05 AM,17560.55,"15,019.95","20,532.48","16,820.70",193.86,"1,870.84",292.09,595.53,235.57,87.5,123.94,153.96,66.95,65.15,387.3,187.29,279.79,321.35,815.93,403.32,140.92,38.26,136.73,189.02,206,130.57,98.83,379.49,265.31,96.09,"1,884.91",311.39,122.91,388.58
11:51:10 AM,17561.16,"15,020.82","20,533.37","16,822.75",193.86,"1,870.84",292.09,595.53,235.57,87.48,123.94,153.95,66.95,65.15,387.3,187.29,279.79,321.35,815.95,403.28,140.92,38.25,136.99,189.02,206,130.57,98.83,379.49,265.52,96.09,"1,884.67",311.39,122.91,388.6
11:51:15 AM,17550.84,"15,011.32","20,528.96","16,819.60",193.86,"1,871.06",292.09,595.54,235.57,87.48,123.94,153.95,66.95,65.15,387.3,187.29,279.79,321.35,815.27,402.75,140.93,38.25,136.99,189.02,206,130.57,98.83,379.49,265.21,96.09,"1,884.16",311.3,122.91,388.6
11:51:20 AM,17561.1,"15,020.86","20,532.64","16,822.24",193.86,"1,870.84",292.09,595.53,235.51,87.48,123.94,153.96,66.95,65.15,387.3,187.27,279.79,321.35,815.96,403.28,140.93,38.25,136.99,189.02,206,130.57,98.83,379.49,265.52,96.09,"1,884.59",311.3,122.91,388.6
11:51:25 AM,17552.74,"15,012.81","20,532.32","16,822.30",193.86,"1,870.84",292.09,595.53,235.5,87.49,123.94,153.96,66.95,65.15,387.3,187.28,279.79,321.35,815.33,402.78,140.96,38.25,136.99,189.02,206,130.57,98.83,379.49,265.52,96.09,"1,884.48",311.3,122.91,388.6
11:51:30 AM,17553.92,"15,013.96","20,536.21","16,826.95",193.86,"1,870.84",292.61,595.53,235.5,87.5,123.94,153.96,66.95,65.15,387.3,187.4,279.79,321.37,815.32,402.78,140.96,38.25,136.99,189.02,206,130.57,98.82,379.49,265.54,96.06,"1,884.48",311.3,122.91,388.44
11:51:35 AM,17550.67,"15,011.07","20,534.01","16,825.35",193.86,"1,870.84",292.61,595.52,235.49,87.5,123.94,153.97,66.95,65.15,387.3,187.27,279.79,321.37,815.12,402.78,140.92,38.25,136.99,189.02,206,130.57,98.51,379.49,265.48,96.06,"1,884.23",311.3,122.91,388.44
11:51:40 AM,17550.83,"15,010.72","20,535.58","16,825.36",193.86,"1,870.84",292.61,595.52,235.46,87.5,123.94,153.97,66.95,65.15,387.3,187.29,279.79,321.37,815.1,402.75,140.92,38.25,136.99,189.02,206,130.57,98.51,379.49,265.48,96.06,"1,884.68",311.3,122.91,388.45
11:51:45 AM,17550.72,"15,011.00","20,533.08","16,823.78",193.86,"1,870.84",292.61,595.52,235.51,87.5,123.94,153.95,66.95,65.15,387.3,187.28,279.79,321.37,815.15,402.8,140.96,38.25,136.99,188.98,206,130.57,98.51,379.49,265.31,96.06,"1,884.34",311.3,122.91,388.45
11:51:50 AM,17550.35,"15,010.72","20,530.34","16,820.82",193.86,"1,870.84",292.17,595.52,235.51,87.5,123.93,153.93,66.95,65.15,387.3,187.4,279.79,321.37,815.2,402.82,140.95,38.25,136.99,189,206.01,130.57,98.53,379.49,265.34,96.06,"1,884.26",311.13,122.91,388.45
11:51:55 AM,17550.41,"15,010.52","20,530.22","16,819.74",193.86,"1,870.84",292.17,595.44,235.54,87.5,123.92,153.95,66.94,65.15,387.3,187.28,279.79,321.37,815.2,402.81,140.98,38.27,136.99,189,206.01,130.57,98.53,379.53,265.31,96.07,"1,884.49",311.13,122.91,388.45
11:52:00 AM,17550.94,"15,010.86","20,532.63","16,821.97",193.86,"1,870.84",292.06,595.44,235.54,87.5,123.94,153.97,66.94,65.15,387.3,187.28,279.79,321.37,815.18,402.81,140.95,38.25,136.99,189,205.99,130.57,98.53,379.53,265.44,96.07,"1,884.65",311.13,122.91,388.75
11:52:05 AM,17553.01,"15,012.88","20,534.59","16,824.31",193.86,"1,870.84",292.06,595.44,235.68,87.5,123.94,153.97,66.94,65.15,387.3,187.28,279.79,321.37,815.29,402.74,140.99,38.25,136.99,189.02,205.99,130.57,98.84,379.48,265.65,96.07,"1,884.65",311.13,122.91,388.75
11:52:10 AM,17551.62,"15,011.97","20,529.54","16,819.91",193.75,"1,870.84",292.06,595.43,235.69,87.5,123.97,154.03,66.94,65.14,387.3,187.28,279.61,321.37,815.31,402.76,140.97,38.25,136.99,189.02,205.99,130.57,98.84,379.43,265.34,96.05,"1,884.25",311.13,122.91,388.6
11:52:15 AM,17552.07,"15,012.35","20,529.98","16,820.18",193.75,"1,872.51",292.06,595.29,235.68,87.5,123.98,154.05,66.94,65.14,387.3,187.27,279.63,321.37,815.34,402.77,140.99,38.25,137.02,189.02,205.99,130.57,98.84,379.46,265.3,96.05,"1,884.32",311.13,122.91,388.6
11:52:20 AM,17550.08,"15,010.58","20,528.35","16,818.90",193.75,"1,872.51",292.06,595.43,235.68,87.5,123.96,154.02,66.94,65.14,387.3,187.28,279.63,321.37,815.23,402.81,140.99,38.25,137.01,189.02,205.99,130.57,98.53,379.46,265.16,96.05,"1,884.15",311.13,122.91,388.61
11:52:25 AM,17549.63,"15,010.16","20,528.97","16,819.72",193.75,"1,872.52",292.17,595.43,235.66,87.5,123.96,154.02,66.94,65.14,387.3,187.28,279.63,321.37,815.18,402.79,140.99,38.25,137.01,188.99,205.99,130.57,98.53,379.46,265.16,96.05,"1,884.13",311.13,122.91,388.61
11:52:30 AM,17549.82,"15,010.60","20,528.10","16,819.58",193.75,"1,872.52",292.17,595.43,235.58,87.5,123.96,154.02,66.94,65.14,387.3,187.29,279.66,321.37,815.21,402.82,140.97,38.25,137.01,189.01,205.99,130.57,98.53,379.46,265.16,96.05,"1,883.91",311.13,122.91,388.61
11:52:35 AM,17559.75,"15,020.40","20,527.82","16,819.58",193.86,"1,872.52",292.17,595.43,235.62,87.52,123.94,154.02,66.91,65.14,387.3,187.29,279.66,321.37,815.98,403.28,141,38.25,136.99,189,205.99,130.57,98.85,379.44,265.13,96.05,"1,883.83",311.13,122.91,388.6
11:52:40 AM,17557.99,"15,018.76","20,530.35","16,822.91",193.93,"1,872.52",292.17,595.43,235.6,87.52,123.94,154.02,66.91,65.25,387.3,187.27,279.66,321.37,815.78,403.25,140.99,38.25,136.99,189.01,205.99,130.57,98.53,379.44,265.45,96.05,"1,883.76",311.13,122.91,388.6
11:52:45 AM,17558.58,"15,019.65","20,529.60","16,823.14",193.93,"1,872.59",292.17,595.43,235.6,87.52,123.96,154.02,66.94,65.25,387.3,187.25,279.74,321.37,815.85,403.28,141,38.25,136.99,189.06,205.99,130.57,98.54,379.47,265.45,96.05,"1,883.48",311.13,122.91,388.61
11:52:50 AM,17552.84,"15,013.14","20,532.28","16,823.09",193.86,"1,872.59",292.17,595.43,235.6,87.51,123.97,154.03,66.94,65.25,387.3,187.26,279.84,321.37,815.34,402.77,140.98,38.25,136.99,189.05,205.99,130.57,98.85,379.47,265.44,96.05,"1,884.27",311.13,122.91,388.61
11:52:55 AM,17561.59,"15,022.04","20,529.93","16,821.53",193.86,"1,872.59",292.17,595.29,235.6,87.51,123.97,154.04,66.94,65.25,387.3,187.25,279.84,321.37,816.07,403.31,141,38.25,137,189.09,205.99,130.57,98.85,379.47,265.3,96.05,"1,883.97",311.13,122.91,388.61
11:53:00 AM,17559.17,"15,019.37","20,530.45","16,821.03",193.86,"1,872.59",292.17,595.29,235.64,87.51,123.97,154.04,66.94,65.25,387.3,187.27,279.84,321.4,815.87,403.29,141,38.25,137,189.09,205.99,130.57,98.54,379.47,265.13,96.05,"1,884.24",311.13,122.91,388.76
11:53:05 AM,17554.23,"15,014.45","20,534.13","16,825.12",193.86,"1,872.57",292.17,595.29,235.64,87.49,123.97,154.04,66.94,65.25,387.3,187.27,279.84,321.4,815.4,402.78,140.97,38.27,137,189.13,205.99,130.57,98.85,379.47,265.65,96.05,"1,884.32",311.11,122.91,388.6
11:53:10 AM,17561.7,"15,021.65","20,532.04","16,822.24",193.86,"1,872.61",292.19,595.16,235.63,87.49,123.97,154.04,66.94,65.25,387.3,187.27,279.84,321.4,816.03,403.24,140.99,38.27,137,189.16,205.99,130.57,98.85,379.5,265.34,96.05,"1,884.41",311.13,122.91,388.6
11:53:15 AM,17553.97,"15,013.90","20,532.68","16,822.32",193.86,"1,872.61",292.19,595.16,235.66,87.49,123.98,154.04,66.95,65.25,387.3,187.3,279.84,321.4,815.41,402.77,140.96,38.27,137,189.2,205.92,130.57,98.85,379.5,265.31,96.05,"1,884.58",311.13,122.91,388.6
11:53:20 AM,17552.89,"15,013.06","20,534.62","16,825.42",193.86,"1,872.61",292.19,595.16,235.66,87.49,123.97,154.03,66.95,65.25,387.3,187.31,279.84,321.4,815.28,402.74,140.96,38.26,136.74,189.2,205.99,130.57,98.85,379.5,265.62,96.05,"1,884.39",311.13,122.91,388.6
11:53:25 AM,17552.5,"15,012.69","20,533.20","16,823.78",193.86,"1,872.61",292.19,595.16,235.66,87.5,123.95,154.03,66.93,65.25,387.3,187.33,279.84,321.4,815.29,402.77,140.96,38.26,136.74,189.16,205.99,130.57,98.85,379.51,265.45,96.05,"1,884.37",311.13,122.91,388.6
11:53:30 AM,17552.3,"15,012.16","20,535.64","16,825.48",193.86,"1,872.61",292.19,595.02,235.63,87.5,123.96,154.04,66.93,65.25,387.3,187.35,279.7,321.4,815.21,402.76,140.98,38.26,137,189.15,205.99,130.57,98.53,379.51,265.63,96.05,"1,884.67",311.13,122.91,388.63
11:53:35 AM,17555.32,"15,014.84","20,535.76","16,824.66",193.86,"1,872.61",292.19,595.14,235.62,87.5,123.96,154.04,66.93,65.25,387.3,187.38,279.7,321.4,815.44,402.8,140.98,38.26,137,189.15,205.99,130.57,98.84,379.51,265.43,96.05,"1,884.91",311.11,122.91,388.79
11:53:40 AM,17553.75,"15,013.26","20,532.35","16,820.41",193.75,"1,871.16",292.19,595.14,235.66,87.5,123.96,154.03,66.93,65.25,387.42,187.36,279.7,321.4,815.41,402.77,140.99,38.25,137,189.19,205.99,130.57,98.84,379.51,265.09,96.05,"1,884.95",311.11,122.91,388.79
11:53:45 AM,17551.87,"15,011.31","20,535.44","16,823.66",193.75,"1,871.16",292.52,595.14,235.69,87.5,123.96,154.03,66.94,65.25,387.42,187.38,279.7,321.4,815.18,402.74,140.97,38.25,137,189.2,205.99,130.57,98.53,379.51,265.12,96.05,"1,885.06",311.11,122.91,388.79
11:53:50 AM,17555.06,"15,014.64","20,535.29","16,824.27",193.86,"1,871.16",292.52,595.14,235.66,87.5,123.99,154.03,66.98,65.25,387.42,187.5,279.74,321.42,815.43,402.8,140.96,38.26,136.99,189.16,205.99,130.57,98.84,379.51,265.12,96.05,"1,884.87",311.11,122.91,388.63
11:53:55 AM,17560.16,"15,019.40","20,533.92","16,821.84",193.86,"1,871.16",292.45,595.14,235.66,87.5,123.98,154.01,66.97,65.25,387.42,187.49,279.74,321.42,815.86,403.26,140.99,38.26,137,189.16,205.99,130.57,98.53,379.51,264.98,96.05,"1,885.06",311.11,122.91,388.59
11:54:00 AM,17561.03,"15,020.65","20,536.73","16,826.66",193.86,"1,871.16",292.53,595.14,235.66,87.57,123.98,154.02,66.97,65.14,387.42,187.37,279.74,321.4,815.85,403.26,140.96,38.26,136.99,189.17,205.99,130.57,98.53,379.51,265.49,96.05,"1,884.70",311.11,122.91,388.59
11:54:05 AM,17564.25,"15,023.64","20,538.96","16,828.74",193.85,"1,871.16",292.53,595.14,235.62,87.57,123.98,154.02,66.97,65.25,387.42,187.35,279.74,321.4,816.04,403.27,140.98,38.25,137.01,189.16,205.99,130.57,98.84,379.51,265.63,96.05,"1,884.85",311.11,122.91,388.75
11:54:10 AM,17563.71,"15,022.93","20,538.83","16,827.92",193.74,"1,871.16",292.53,595.14,235.64,87.57,123.98,154.02,66.97,65.25,387.54,187.37,279.78,321.4,816,403.25,141,38.25,136.99,189.13,205.99,130.57,98.84,379.55,265.63,96.05,"1,885.01",311.11,122.91,388.59
11:54:15 AM,17563.38,"15,023.18","20,536.53","16,827.22",193.74,"1,872.61",292.51,595.14,235.66,87.57,123.99,154.04,66.97,65.25,387.54,187.38,279.78,321.4,816.04,403.27,141,38.25,136.99,189.18,205.99,130.57,98.82,379.49,265.42,96.05,"1,884.51",311.11,122.91,388.74
11:54:20 AM,17562.08,"15,022.15","20,536.01","16,827.48",193.85,"1,872.61",292.51,595.14,235.7,87.49,124,154.05,66.97,65.25,387.54,187.38,279.78,321.4,815.95,403.27,141.02,38.27,136.75,189.14,205.99,130.57,98.82,379.51,265.42,96.05,"1,884.29",311.11,122.91,388.74
11:54:25 AM,17553.78,"15,014.26","20,535.27","16,827.37",193.85,"1,872.61",292.5,595.14,235.7,87.49,123.99,154.05,66.96,65.25,387.54,187.38,279.78,321.4,815.33,402.77,140.99,38.27,136.89,189.14,205.96,130.57,98.82,379.49,265.42,96.05,"1,884.10",311.11,122.91,388.73
11:54:30 AM,17552.01,"15,012.56","20,535.90","16,828.23",193.85,"1,872.61",292.53,595.11,235.67,87.49,124,154.05,66.97,65.25,387.54,187.49,279.78,321.4,815.18,402.76,141,38.26,136.89,189.18,205.96,130.57,98.51,379.55,265.42,96.05,"1,884.08",311.11,122.91,388.7
11:54:35 AM,17563.31,"15,023.01","20,537.54","16,828.06",193.91,"1,872.61",292.53,595.19,235.62,87.48,124.01,154.09,66.97,65.25,387.36,187.36,279.78,321.4,816.01,403.24,141.02,38.25,136.99,189.18,205.96,130.58,98.83,379.51,265.48,96.05,"1,884.60",311.14,122.91,388.7
11:54:40 AM,17564.26,"15,023.77","20,537.56","16,827.49",193.85,"1,872.61",292.51,595.1,235.62,87.47,124.01,154.09,66.97,65.25,387.36,187.39,279.78,321.42,816.08,403.3,140.99,38.23,136.99,189.25,205.88,130.58,98.82,379.51,265.47,96.05,"1,884.74",311.05,122.91,388.7
11:54:45 AM,17563.08,"15,022.94","20,534.33","16,824.78",193.85,"1,872.61",292.51,595.1,235.62,87.49,124.01,154.09,66.97,65.25,387.36,187.42,279.78,321.42,816.07,403.27,141.01,38.23,137.01,189.28,205.88,130.58,98.82,379.51,265.17,96.05,"1,884.46",311.05,122.91,388.7
11:54:50 AM,17552.57,"15,012.79","20,534.68","16,825.65",193.85,"1,871.16",292.56,595.23,235.62,87.49,124.01,154.09,66.97,65.25,387.36,187.4,279.78,321.42,815.25,402.78,141.01,38.23,137.02,189.28,205.89,130.58,98.51,379.51,265.28,96.05,"1,884.35",311.05,122.91,388.7
11:54:55 AM,17553.19,"15,013.09","20,534.58","16,824.42",193.85,"1,871.16",292.43,595.23,235.62,87.49,124.01,154.09,66.97,65.25,387.22,187.39,279.78,321.42,815.3,402.8,141.03,38.23,137.02,189.29,205.92,130.58,98.51,379.51,265.28,96.05,"1,884.62",311.07,122.91,388.71
11:55:00 AM,17555.39,"15,015.43","20,534.47","16,824.99",193.74,"1,871.22",292.53,595.23,235.6,87.49,124.01,154.09,66.97,65.25,387.22,187.37,279.78,321.42,815.48,402.8,141.04,38.23,137.02,189.28,205.92,130.58,98.83,379.51,265.28,96.05,"1,884.45",311.07,122.91,388.74
11:55:05 AM,17562.79,"15,022.97","20,533.93","16,825.45",193.85,"1,871.58",292.56,595.23,235.46,87.49,124.01,154.08,66.97,65.25,387.22,187.37,279.92,321.44,816.06,403.25,141.04,38.23,137,189.28,205.99,130.6,98.83,379.51,265.28,96.05,"1,884.18",311.07,122.91,388.74
11:55:10 AM,17562.58,"15,023.28","20,534.11","16,827.54",193.85,"1,871.58",292.58,595.23,235.45,87.49,124.01,154.12,66.94,65.25,387.22,187.37,279.92,321.44,816.04,403.25,141.04,38.23,137,189.23,205.99,130.6,98.82,379.51,265.49,96.05,"1,883.73",311.07,122.91,388.7
11:55:15 AM,17563.47,"15,023.37","20,534.33","16,824.98",193.91,"1,871.58",292.14,595.29,235.45,87.49,124.03,154.12,66.97,65.25,387.22,187.5,279.9,321.44,816.1,403.29,141.02,38.23,136.99,189.28,205.99,130.6,98.82,379.51,265.49,96.05,"1,884.41",310.99,122.91,388.7
11:55:20 AM,17563.61,"15,023.22","20,536.36","16,826.34",193.91,"1,871.58",292.14,595.3,235.49,87.49,124.04,154.16,66.97,65.25,387.22,187.5,279.9,321.44,816.06,403.26,141.03,38.26,136.99,189.2,205.99,130.6,98.83,379.51,265.62,96.05,"1,884.67",310.9,122.91,388.71
11:55:25 AM,17554.08,"15,014.54","20,532.39","16,823.90",193.8,"1,871.58",292.03,595.3,235.49,87.48,124.05,154.16,66.97,65.25,387.22,187.49,279.9,321.41,815.43,402.76,141.05,38.25,137.04,189.22,205.99,130.6,98.83,379.51,265.48,96.05,"1,884.11",310.97,122.91,388.75
11:55:30 AM,17552.62,"15,012.37","20,537.36","16,827.16",193.8,"1,871.52",292.47,595.29,235.44,87.48,124.06,154.16,66.99,65.36,387.22,187.39,279.9,321.44,815.19,402.78,141.05,38.25,136.77,189.23,205.99,130.6,98.51,379.58,265.49,96.05,"1,884.76",310.97,122.91,388.75
11:55:35 AM,17563.16,"15,022.74","20,538.46","16,828.72",193.91,"1,871.52",292.47,595.37,235.43,87.48,124.07,154.17,66.99,65.36,387.22,187.39,279.9,321.45,815.97,403.31,141.03,38.25,137.01,189.23,206.06,130.6,98.53,379.58,265.49,96.05,"1,884.71",310.97,123.02,388.75
11:55:40 AM,17560.81,"15,020.75","20,535.67","16,826.50",193.91,"1,871.52",292.47,595.29,235.4,87.48,124.05,154.12,66.99,65.36,387.22,187.37,279.9,321.45,815.86,403.3,141.02,38.25,136.75,189.23,206.06,130.6,98.53,379.53,265.4,96.08,"1,884.43",310.97,123.02,388.6
11:55:45 AM,17560.62,"15,020.26","20,534.31","16,823.76",193.91,"1,871.52",292.47,595.29,235.43,87.47,124.06,154.16,66.99,65.25,387.22,187.36,279.9,321.42,815.88,403.3,141.02,38.27,136.73,189.28,206.07,130.6,98.53,379.58,265.12,96.08,"1,884.71",310.97,123.02,388.6
11:55:50 AM,17559.73,"15,019.67","20,535.82","16,826.61",193.91,"1,871.52",292.47,595.28,235.43,87.47,124.04,154.11,66.99,65.25,387.22,187.38,279.76,321.42,815.77,403.23,141.01,38.26,136.73,189.24,206.09,130.6,98.53,379.58,265.43,96.08,"1,884.45",310.99,123.02,388.6
11:55:55 AM,17561.69,"15,021.53","20,537.27","16,828.11",193.91,"1,871.52",292.47,595.3,235.43,87.54,124.02,154.05,67,65.25,387.25,187.36,279.76,321.42,815.89,403.26,141,38.25,136.99,189.23,206.09,130.6,98.53,379.51,265.59,96.08,"1,884.51",310.99,123.02,388.61
11:56:00 AM,17561.7,"15,021.24","20,538.17","16,828.08",193.91,"1,872.97",292.5,595.3,235.43,87.54,124.02,154.05,67,65.25,387.25,187.47,279.76,321.39,815.87,403.25,140.97,38.25,136.99,189.24,206.09,130.6,98.52,379.51,265.42,96.08,"1,884.78",310.99,123.02,388.61
11:56:05 AM,17562.81,"15,021.79","20,538.84","16,827.01",193.91,"1,872.97",292.5,595.3,235.37,87.54,124.01,154.05,66.99,65.25,387.25,187.36,279.76,321.38,815.93,403.31,140.97,38.25,136.99,189.23,206.07,130.6,98.52,379.51,265.42,96.08,"1,885.23",310.99,123.02,388.62
11:56:10 AM,17554.87,"15,013.66","20,539.79","16,826.78",193.91,"1,872.97",292.48,595.43,235.37,87.54,124.01,154.05,66.99,65.25,387.25,187.36,279.71,321.38,815.3,402.82,140.98,38.25,136.99,189.24,206.06,130.6,98.52,379.51,265.41,96.08,"1,885.57",310.99,123.02,388.62
11:56:15 AM,17553.52,"15,012.34","20,536.84","16,823.25",193.8,"1,872.97",292.5,595.45,235.37,87.54,124.02,154.05,67,65.25,387.25,187.36,279.71,321.38,815.27,402.78,140.98,38.25,136.99,189.28,206.06,130.6,98.52,379.51,265.07,96.08,"1,885.57",310.99,123.02,388.61
11:56:20 AM,17552.87,"15,012.02","20,535.67","16,822.96",193.74,"1,872.97",292.5,595.45,235.35,87.54,124.01,154.02,67,65.25,387.13,187.36,279.76,321.38,815.25,402.77,141,38.23,136.99,189.28,206.06,130.6,98.52,379.53,265.07,96.08,"1,885.29",310.99,123.02,388.61
